,author_id,created_date,name,date,time,latitude,longitude,average_noise_level,average_light_intensity,wind_direction,wind_speed,cloud_cover,cloud_type,cloud_photo_id,visibility,traffic_count,temperature,humidity,collecting_photo_id,note_of_anomaly,air_pollution
379,0,2020-10-16T13:06:59.147Z,Amalia Bedoya,16/10/2020,08:03:00,-12.108451,-77.031896,72,2200,E,1,7,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f95a876e-06bb-4650-9b7d-ba4ded1f92b2_1602853503.jpg,4,3,15,93,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f95a876e-06bb-4650-9b7d-ba4ded1f92b2_1602853604.jpg,A construction across the road,
380,0,2020-10-16T13:03:29.423Z,Rafaela Cilloniz,16/10/2020,08:00:00,-12.112896,-77.042694,49,1582,S,1,8,overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=0950a93d-cdda-442b-bd70-7563442b9f1c_1602853342.jpg,1,9,9,87,,,
381,0,2020-10-16T12:56:24.081Z,Vania Verastegui,16/10/2020,08:00:00,-12.104928,-77.035366,43,2367,NW,1,8,Stratus,,2,1,18,74,,,
382,0,2020-10-16T12:55:09.535Z,Doménica Ronceros,16/10/2020,08:00:00,-12.124376,-77.035883,60,9713,NW,2,8,Stratus,,3,10,20,74,,"Truck passed watering plants, so decibel number was a bit higher",
383,0,2020-10-16T12:54:53.380Z,Francesca Ventura,16/10/2020,08:00:00,-12.099268,-77.045183,55,1269,W,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=c8e04840-0fae-11eb-8eb6-d95a34f22261_1602853191.jpg,3,74,18,74,,,
384,0,2020-10-16T12:53:40.866Z,Kiara Chang,16/10/2020,08:00:00,-12.090299,-76.999116,41,1100,N,0,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9da78620-0fae-11eb-9e59-296872bae498_1603917391.jpg,3,2,18,70,,,
385,0,2020-10-15T02:58:33.577Z,Martina Bustamante,14/10/2020,08:00:00,-12.105158,-77.040421,56,85956,W,1,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=3f558212-d1b0-4334-8dfa-4734b14f85a5_1602730611.jpg,2,37,17,76,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=3f558212-d1b0-4334-8dfa-4734b14f85a5_1602730646.jpg,There was not that much wind so it was hard to decide from which direction it came from,2
386,0,2020-10-15T00:26:50.230Z,Almudena Urrutia,14/10/2020,16:00:00,-12.142908,-77.02493,60,1375,SE,3,3,stratus,,2,17,17,78,,,8
387,0,2020-10-14T22:22:52.367Z,Kiara Chang,14/10/2020,17:16:00,-12.090299,-76.999116,58,1730,N,2,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ccb585f0-0e6b-11eb-9c74-51bbfb3536df_1603917476.jpg,2,5,21,63,,I just got home from the airport- I couldn't do it earlier,
388,0,2020-10-14T22:05:45.059Z,Marina Bragagnini,14/10/2020,13:40:00,-13.839943,-76.257457,56,58351,E,3,5,cirrostratus ,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6862c330-0e69-11eb-bfad-9f4540bb095d_1602713720.jpg,2,0,24,46,,,14
389,0,2020-10-14T21:27:15.975Z,Amalia Bedoya,14/10/2020,16:26:00,-12.108517,-77.0319,70,920,SE,2,8,Overcast,,2,3,16,77,,,12
390,0,2020-10-14T21:10:01.030Z,Macarena Valdivia,14/10/2020,15:38:00,-12.103205,-77.03941,61,4556,NE,4,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9c092db4-3997-48b4-9fc5-6756c03f0b21_1602709581.jpg,2,18,17,73,,,6
391,0,2020-10-14T21:02:14.396Z,Lucianna Bedoya,14/10/2020,15:30:00,-12.096941,-77.047126,50,14547,E,1,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=890dbbc0-0e60-11eb-b9bd-298394851d77_1602709732.jpg,3,31,18,64,,,2
392,0,2020-10-14T20:59:41.762Z,Maria Fe Yzaga,14/10/2020,15:40:00,-12.077543,-76.963242,52,16336,NE,3,8,overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=2e13a220-0e60-11eb-8da5-d35eb4767510_1602709436.jpg,2,40,21,54,,,3
393,0,2020-10-14T20:54:04.658Z,Annia Buchanan,14/10/2020,15:38:00,-12.082787,-76.962393,49,381,NW,3,1,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6525a520-0e5f-11eb-9b58-5b28a7104eb6_1602709104.jpg,2,4,19,72,,,2
394,0,2020-10-14T20:49:58.853Z,Rafaela Cilloniz,14/10/2020,15:30:00,-12.11293,-77.042596,53,1924,S,2,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=c8216761-1d45-4649-a45e-106fddf81a5c_1602708498.jpg,1,14,12,72,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=c8216761-1d45-4649-a45e-106fddf81a5c_1602708574.jpg,,7
395,0,2020-10-14T20:49:19.085Z,Bianca Nolte,12/10/2020,08:00:00,-12.103219,-77.043356,54,1494,calm,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=baeea9d0-0e5e-11eb-af53-3fdf6f016423_1602708904.jpg,2,2,17,82,,,
396,0,2020-10-14T20:49:18.460Z,Francesca Ventura,14/10/2020,15:30:00,-12.099269,-77.045183,51,1056,E,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ba8f24b0-0e5e-11eb-958f-295eb600c70a_1602708901.jpg,2,98,20,62,,,7
397,0,2020-10-14T20:49:12.981Z,Andrea Parró,14/10/2020,15:30:00,-12.103589,-77.038225,61,2851,SW,5,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7a6e6cfe-4324-4696-902e-0735e4eda02a_1602708498.jpg,3,10,18,69,,,4
398,0,2020-10-14T20:48:28.517Z,Natalia Davila,14/10/2020,15:40:00,-12.115309,-77.038542,42,1475,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9cca9950-0e5e-11eb-823c-7be73941a888_1602708864.jpg,2,8,18,70,,,9
399,0,2020-10-14T20:46:10.411Z,Lucila Montagne,14/10/2020,15:30:00,-12.100588,-77.035695,46,43477,NE,3,7,stratus,,1,8,18,76,,,6
400,0,2020-10-14T20:42:12.678Z,Lucila Montagne,14/10/2020,08:00:00,-12.100588,-77.035695,44,37282,NE,2,8,stratus,,2,6,17,75,,,
401,0,2020-10-14T20:37:12.393Z,Bianca Nolte,14/10/2020,08:02:00,-12.103219,-77.043356,49,1906,calm,2,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=09ca4390-0e5d-11eb-a54d-77afbb603768_1602708460.jpg,2,3,17,80,,,
402,0,2020-10-14T20:36:04.603Z,Doménica Ronceros,14/10/2020,15:30:00,-12.124376,-77.035883,55,9266,NW,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=e1622da0-0e5c-11eb-b5e7-07b2e13403a8_1602708082.jpg,2,8,19,62,,,4
403,0,2020-10-14T20:30:58.177Z,Vania Verastegui,14/10/2020,15:30:00,-12.104955,-77.035382,41,4596,N,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=c872e826-42ab-4cf5-9e3f-f8fef0358c6f_1602707265.jpg,2,1,19,65,,,1
404,0,2020-10-14T15:06:10.368Z,Marina Bragagnini,14/10/2020,08:00:00,-13.839963,-76.257346,49,2721,NE,1,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=cb19c400-0e2e-11eb-be68-695183d6cef0_1602688097.jpg,1,0,19,70,,,
405,0,2020-10-14T14:58:14.814Z,Marina Bragagnini,12/10/2020,15:30:00,-13.840127,-76.25762,51,28845,E,2,3,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=afa5fbe0-0e2d-11eb-be68-695183d6cef0_1602687897.jpg,2,0,18,82,,,10
406,0,2020-10-14T14:48:20.723Z,Marina Bragagnini,12/10/2020,08:00:00,-13.839715,-76.257634,51,2343,N,1,2,Altostratus ,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4d8ae430-0e2c-11eb-be68-695183d6cef0_1602687350.jpg,2,6,21,73,,,
407,0,2020-10-14T14:32:25.284Z,Maria Fe Yzaga,14/10/2020,08:10:00,-12.077118,-76.962882,53,10061,NE,1,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=140e7840-0e2a-11eb-8da5-d35eb4767510_1602686156.jpg,2,32,19,67,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=140e7840-0e2a-11eb-8da5-d35eb4767510_1602686210.jpg,,
408,0,2020-10-14T13:50:18.226Z,Macarena Valdivia,14/10/2020,08:08:00,-12.104098,-77.039445,59,2873,NW,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b65943d5-f640-44c4-9738-36c9f6bc92dc_1602683100.jpg,2,17,16,73,,,
409,0,2020-10-14T13:35:22.678Z,Denise,14/10/2020,08:00:00,-12.11646,-77.03454,1908,369,NW,2,8,fog,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1c061650-0e22-11eb-a2a6-fd21cbe4ead3_1602855844.jpg,4,11,19,68,,,
410,0,2020-10-14T13:34:24.852Z,Andrea Parró,14/10/2020,08:00:00,-12.103694,-77.038191,58,5668,NE,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=fa25cba4-93df-42fb-b43f-36bba97e4c49_1602682390.jpg,3,3,18,71,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=fa25cba4-93df-42fb-b43f-36bba97e4c49_1602682449.jpg,,
411,0,2020-10-14T13:28:16.445Z,Almudena Urrutia,14/10/2020,08:20:00,-12.142983,-77.024952,51,6037,E,1,3,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1df83ed0-0e21-11eb-8acd-ab3198dba432_1602682232.jpg,3,6,17,85,,,
412,0,2020-10-14T13:16:30.850Z,Rafaela Cilloniz,14/10/2020,08:00:00,-12.112951,-77.042673,49,2665,NE,0,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=62b6ff81-6fb2-4781-a264-aa8bdc6ca48f_1602681131.jpg,1,8,9,86,,There were people doing excercise at the park and they were speaking very loudly.,
413,0,2020-10-14T13:13:01.371Z,Mikaela Tannert,14/10/2020,08:01:00,-12.096619,-76.783039,42,9624,SE,0,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f350843a-278c-4e89-93b2-73ef66f368cb_1602680811.jpg,1,7,19,99,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f350843a-278c-4e89-93b2-73ef66f368cb_1602681173.jpg,,
414,0,2020-10-14T13:09:45.132Z,Amalia Bedoya,14/10/2020,08:05:00,-12.108403,-77.03188,75,2400,E,1,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a6f79470-3a0b-4ae7-bc44-d6d3c1ce4088_1602680860.jpg,3,5,15,86,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a6f79470-3a0b-4ae7-bc44-d6d3c1ce4088_1602680964.jpg,Construction across the street,
415,0,2020-10-14T13:04:08.732Z,Lucianna Bedoya,14/10/2020,08:05:00,-12.097111,-77.046894,55,16990,E,1,8,stratus,,3,22,16,68,,,
416,0,2020-10-14T13:00:58.108Z,Annia Buchanan,14/10/2020,07:59:00,-12.082965,-76.962321,45,347,NW,1,1,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4d71dbc0-0e1d-11eb-8f81-e739dd8c0ffb_1602680939.jpg,1,1,17,81,,,
417,0,2020-10-14T12:58:08.669Z,Vania Verastegui,14/10/2020,08:00:00,-12.104923,-77.035397,54,3017,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=0cb6bd5c-517c-4ff3-875d-e2e25e360e47_1602680239.jpg,3,0,17,69,,,
418,0,2020-10-14T12:56:34.204Z,Doménica Ronceros,14/10/2020,08:00:00,-12.124376,-77.035883,44,3942,NW,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b0254dc0-0e1c-11eb-92a5-b5019c63015e_1602680419.jpg,2,4,18,83,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b0254dc0-0e1c-11eb-92a5-b5019c63015e_1602680887.jpg,,
419,0,2020-10-14T12:51:23.854Z,Natalia Davila,14/10/2020,08:00:00,-12.115294,-77.038543,62,1685,NW,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f729a6e0-0e1b-11eb-a4a1-8fc7038f2a2a_1602680394.jpg,2,2,17,80,,,
420,0,2020-10-14T12:48:39.119Z,Francesca Ventura,14/10/2020,08:00:00,-12.099186,-77.045166,51,1516,W,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=94f915f0-0e1b-11eb-9251-d9103d36929a_1602680455.jpg,2,78,19,70,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=94f915f0-0e1b-11eb-9251-d9103d36929a_1602680939.jpg,,
421,0,2020-10-14T12:47:03.660Z,Eileen Manning,14/10/2020,08:00:00,-12.110389,-77.034921,49,84479,W,2,8,Strato,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=8da9ade9-599f-492d-a64b-428cf378beb7_1602679577.jpg,3,3,17,68,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=8da9ade9-599f-492d-a64b-428cf378beb7_1602679607.jpg,,
422,0,2020-10-14T12:31:16.374Z,Kiara Chang,14/10/2020,07:42:00,-4.171304,-81.125153,53,14700,NW,2,2,cumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=2772d360-0e19-11eb-bb5d-c7a8251b2196_1602680729.jpg,1,0,21,77,,"I'm inside a big condominium near the beach, the road is far away",
423,0,2020-10-14T04:25:35.175Z,Isabela de la Peña,12/10/2020,15:30:00,-12.10409,-77.052536,59,3180,E,3,4,overcast,,2,12,19,81,,,3
424,0,2020-10-14T04:08:27.267Z,Isabela de la Peña,12/10/2020,08:00:00,-12.104276,-77.052607,49,20068,E,2,8,Stratus,,3,6,16,78,,,6
425,0,2020-10-14T02:32:52.876Z,Maria Fe Yzaga,12/10/2020,15:20:00,-12.077511,-76.963185,51,42239,NW,3,1,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=8f4bccc0-0dc5-11eb-856a-2d8cbe5900bb_1602642905.jpg,2,47,23,61,,,8
426,0,2020-10-13T16:13:21.547Z,Eileen Manning,12/10/2020,08:00:00,-12.110754,-77.035092,52,72894,W,2,8,Strato,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9cbfb5a4-179d-42f8-bdcc-41bc1f59d2ca_1602605444.jpg,3,2,17,72,,There is a construction behind my house,
427,0,2020-10-13T15:31:21.427Z,Lucila Montagne,12/10/2020,15:30:00,-12.100588,-77.035695,50,82619,N,4,8,stratus,,2,7,18,70,,,5
428,0,2020-10-13T15:17:26.220Z,Lucila Montagne,12/10/2020,08:00:00,-12.100588,-77.035695,47,36133,N,2,8,stratus,,1,4,17,73,,,
429,0,2020-10-13T13:24:26.485Z,Maria Fe Yzaga,12/10/2020,08:20:00,-12.076199,-76.961968,81,585,NW,3,4,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6a7d6250-0d57-11eb-94cd-09ef178514fe_1602598202.jpg,3,39,20,69,,,
430,0,2020-10-13T02:32:04.562Z,Annia Buchanan,12/10/2020,15:25:00,-12.082785,-76.962384,542,659,NW,6,1,Cirrus,,2,2,22,69,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4815eb20-0cfc-11eb-aa67-b5cd08a1b8c0_1602596183.jpg,,0
431,0,2020-10-13T01:31:08.361Z,Martina Bustamante,12/10/2020,07:50:00,-12.10508,-77.0404,54,11099,SW,2,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=52cadd98-54aa-49b5-8ade-8185802a8d76_1602552154.jpg,2,19,16,80,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=52cadd98-54aa-49b5-8ade-8185802a8d76_1602552198.jpg,Average noise level: there was a loud bus passing by. Air pollution: the grid paper with vinifan was placed somewhere with poor contact with the atmosphere,1
432,0,2020-10-12T22:26:57.224Z,Rafaela Cilloniz,12/10/2020,15:30:00,-12.112877,-77.042784,54,2685,NE,3,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=8c3ec4da-2220-4410-a813-917b6bf18eed_1602541484.jpg,1,12,11,77,,,3
433,0,2020-10-12T22:02:02.203Z,LUCIANNA BEDOYA,12/10/2020,15:40:00,-12.09685,-77.046729,59,2497,E,0,1,altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=8eba22b0-0cd6-11eb-9ebf-230ff37e77a2_1602540794.jpg,1,38,17,66,,"I think I havent done the air pollution (number of particels) correctly and I also forgot to take a photo of the clouds at 3:40, thus, it doesn't matches correctly to what I've said about cloud type",5
434,0,2020-10-12T22:00:56.713Z,Almudena Urrutia,12/10/2020,15:25:00,-12.142937,-77.024919,58,6926,NW,3,7,stratus,,3,20,19,73,,,4
435,0,2020-10-12T21:56:12.898Z,Macarena Valdivia,12/10/2020,15:36:00,-12.103652,-77.039629,56,7985,NW,2,6,Cirrostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6b99112f-239a-4b97-baec-263fdb461548_1602539503.jpg,2,15,18,73,,,2
436,0,2020-10-12T20:45:27.298Z,Andrea Parró,12/10/2020,15:30:00,-12.103497,-77.038169,65,6358,SW,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b70aa07e-16ea-49e0-b221-ee97b5727063_1602535208.jpg,3,10,19,71,,A truck was stationed outside of the building  causing abnormal regular noise,11
437,0,2020-10-12T20:35:25.080Z,Doménica Ronceros,12/10/2020,15:30:00,-12.124376,-77.035883,71,4329,NW,2,8,Stratus,,2,7,19,65,,I'm not sure if I did the air pollution right,2
438,0,2020-10-12T20:33:45.680Z,Mikaela Tannert,12/10/2020,15:29:00,-12.096625,-76.783014,48,31657,SW,4,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=08de10bf-541d-4768-963b-0564b421fcd8_1602534487.jpg,1,11,23,84,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=08de10bf-541d-4768-963b-0564b421fcd8_1602534561.jpg,Sheep and goats are baaing more thn usual,0
439,0,2020-10-12T20:27:40.412Z,Amalia Bedoya,12/10/2020,15:26:00,-12.108546,-77.031761,78,5200,E,3,8,Overcast,,3,7,18,78,,A construction across the street,6
440,0,2020-10-12T20:17:40.329Z,Natalia Davila,12/10/2020,15:25:00,-12.115361,-77.038529,52,1937,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=fa5bfd90-0cc7-11eb-aafd-e15d3278d5f3_1602534267.jpg,2,3,19,71,,,9
441,0,2020-10-12T18:23:58.099Z,Almudena Urrutia,12/10/2020,08:15:00,-12.142921,-77.024936,52,4102,NE,3,8,stratus,,4,15,16,88,,,
442,0,2020-10-12T15:49:27.181Z,Macarena valdivia,12/10/2020,08:00:00,-12.102884,-77.039239,55,4675,NE,3,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=54657c6c-1bd9-42e9-89ae-ddca18b5881c_1602511132.jpg,3,16,16,78,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=54657c6c-1bd9-42e9-89ae-ddca18b5881c_1602518248.jpg,,
443,0,2020-10-12T15:43:15.468Z,Maria Eugenia Reiser,12/10/2020,08:05:00,-12.09396,-77.055107,68,12707,S,1,8,Cirrostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5be44d36-f1c7-48bc-94d6-4785fb3173aa_1602517097.jpg,4,2,20,80,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5be44d36-f1c7-48bc-94d6-4785fb3173aa_1602517341.jpg,My dog started barking at the end of the sound record,
444,0,2020-10-12T15:08:13.308Z,Annia Buchanan,12/10/2020,08:02:00,-12.082717,-76.962383,51,349,NW,4,1,Stratus ,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=bf8d6bc0-0c9c-11eb-882b-cb07045fefae_1602526827.jpg,3,1,18,80,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=bf8d6bc0-0c9c-11eb-882b-cb07045fefae_1602526849.jpg,,
445,0,2020-10-12T13:37:41.513Z,Lucianna Bedoya,12/10/2020,08:05:00,-12.097037,-77.046869,59,2162,E,0,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=19f34790-0c90-11eb-8d03-4ba30c63be0c_1602513712.jpg,2,16,16,54,,"Since it was the first time doing it, it took me a lot of time and I had to do the traffic count when my first class finished (9:30am)",
446,0,2020-10-12T13:22:53.411Z,Rafaela Cilloniz,12/10/2020,08:00:00,-12.112915,-77.042739,47,1658,E,1,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=574e56e8-0620-4c5e-b2c9-26cc99f2d1d0_1602508433.jpg,2,13,9,85,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=574e56e8-0620-4c5e-b2c9-26cc99f2d1d0_1602514857.jpg,,
447,0,2020-10-12T13:19:30.463Z,Andrea Parró,12/10/2020,08:00:00,-12.103689,-77.03816,55,4871,SW,3,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ce45499d-acdc-4412-86ec-0415c424f0b9_1602508704.jpg,3,1,17,76,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ce45499d-acdc-4412-86ec-0415c424f0b9_1602508753.jpg,,
448,0,2020-10-12T13:09:24.601Z,Amalia Bedoya,12/10/2020,08:01:00,-12.108414,-77.031705,74,7200,NE,2,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=846fbcf1-4e28-409d-bcaa-6f8acd536408_1602508041.jpg,3,7,17,79,,,
449,0,2020-10-12T13:05:57.035Z,Doménica Ronceros,12/10/2020,08:00:00,-12.124376,-77.035883,48,443,NW,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=aacaffb0-0c8b-11eb-b57f-074de149c38a_1602508462.jpg,2,3,18,82,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=aacaffb0-0c8b-11eb-b57f-074de149c38a_1602509134.jpg,,
450,0,2020-10-12T12:51:31.998Z,Natalia Davila,12/10/2020,08:00:00,-12.115292,-77.038529,43,1213,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a730d3e0-0c89-11eb-8486-73806d43cd85_1602507726.jpg,2,5,17,78,,I am on top of a garden covered surface and there is a small roof a couple of meters on top of me.,
